classifier_name,dataset_name,accuracy
RSR,Dataset156,0.592920303
RSR,Dataset157,0.553301692
RSR,Dataset158,0.589575171
RSR,Dataset159,0.589269996
RSR,Dataset160,0.596831024
RSR,Dataset161,0.580529392
RSR,Dataset162,0.570722044
RSR,Dataset163,0.575772524
RSR,Dataset164,0.559999943
RSR,Dataset165,0.574228346
RSR,Dataset166,0.56916213
RSR,Dataset167,0.571710229
RSR,Dataset168,0.570724547
RSR,Dataset169,0.56859833
RSR,Dataset170,0.573110938
RSR,Dataset171,0.577450931
RSR,Dataset172,0.572556794
RSR,Dataset173,0.571287155
RSR,Dataset174,0.571428597
RSR,Dataset175,0.858941495
RSR,Dataset176,0.730325341
RSR,Dataset177,0.727078915
RSR,Dataset178,0.728608906
RSR,Dataset179,0.795097113
RSR,Dataset180,0.859342217
RSR,Dataset181,0.707868159
RSR,Dataset182,0.838395536
RSR,Dataset183,0.686344981
RSR,Dataset184,0.801020443
RSR,Dataset185,0.840018213
RSR,Dataset186,0.852702379
RSR,Dataset187,0.719726801
RSR,Dataset188,0.187662333
RSR,Dataset189,0.246943027
RSR,Dataset190,0.154849216
RSR,Dataset191,0.19428201
RSR,Dataset192,0.357061535
RSR,Dataset193,0.388706833
RSR,Dataset194,0.382278442
RSR,Dataset195,0.543507278
RSR,Dataset196,0.453807861
RSR,Dataset197,0.398597002
RSR,Dataset198,0.543392539
RSR,Dataset199,0.513521969
RSR,Dataset200,0.452550381
RSR,Dataset201,0.508841336
RSR,Dataset202,0.176337942
RSR,Dataset203,0.519867361
RSR,Dataset204,0.552297771
RSR,Dataset205,0.601695895
RSR,Dataset206,0.452655345
RSR,Dataset207,0.510793984
RSR,Dataset208,0.766666651
RSR,Dataset209,0.537704945
RSR,Dataset210,0.719512224
RSR,Dataset211,0.741463363
RSR,Dataset212,0.543046415
RSR,Dataset213,0.645669281
RSR,Dataset214,0.32571429
RSR,Dataset215,0.169184282
RSR,Dataset216,0.772727311
RSR,Dataset217,0.522012591
RSR,Dataset218,0.727272749
RSR,Dataset219,0.709999919
RSR,Dataset220,0.528428137
RSR,Dataset221,0.64814806
RSR,Dataset222,0.174603179
RSR,Dataset223,0.376288682
RSR,Dataset224,0.754490972
RSR,Dataset225,0.504792333
RSR,Dataset226,0.684491992
RSR,Dataset227,0.727272809
RSR,Dataset228,0.511627913
RSR,Dataset229,0.627450943
RSR,Dataset230,0.23316063
RSR,Dataset231,0.370370358
RSR,Dataset232,0.821255982
RSR,Dataset233,0.608333349
RSR,Dataset234,0.844221115
RSR,Dataset235,0.854368985
RSR,Dataset236,0.743169367
RSR,Dataset237,0.862944186
RSR,Dataset238,0.565055788
RSR,Dataset239,0.597285032
RSR,Dataset240,0.75739646
RSR,Dataset241,0.602409601
RSR,Dataset242,0.791208744
RSR,Dataset243,0.640692592
RSR,Dataset244,0.533783793
RSR,Dataset245,0.571428597
RSR,Dataset246,0.392572939
RSR,Dataset247,0.43428573
RSR,Dataset248,0.735632181
RSR,Dataset249,0.29411763
RSR,Dataset250,0.470588267
RSR,Dataset251,0.632000029
RSR,Dataset252,0.549828231
RSR,Dataset253,0.548736453
RSR,Dataset254,0.381922364
RSR,Dataset255,0.187541857
RSR,Dataset256,0.315457404
RSR,Dataset257,0.238375932
RSR,Dataset258,0.703604102
RSR,Dataset259,0.478520304
RSR,Dataset260,0.428134561
RSR,Dataset261,0.269538462
RSR,Dataset262,0.483451486
RSR,Dataset263,0.318875968
RSR,Dataset264,0.378947347
RSR,Dataset265,0.580572724
RSR,Dataset266,0.707370758
RSR,Dataset267,0.51524204
RSR,Dataset268,0.43154034
RSR,Dataset269,0.413293034
RSR,Dataset270,0.416814715
RSR,Dataset271,0.298029572
RSR,Dataset272,0.479632795
RSR,Dataset273,0.35732013
RSR,Dataset274,0.37212196
RSR,Dataset275,0.656524301
RSR,Dataset276,0.631229281
RSR,Dataset277,0.495327115
RSR,Dataset278,0.369230777
RSR,Dataset279,0.280892104
RSR,Dataset280,0.462831259
RSR,Dataset281,0.335646719
RSR,Dataset282,0.378741592
RSR,Dataset283,0.651524186
RSR,Dataset284,0.616216242
RSR,Dataset285,0.478497863
RSR,Dataset286,0.332474232
RSR,Dataset287,0.263285041
RSR,Dataset288,0.375741631
RSR,Dataset289,0.281108975
RSR,Dataset290,0.330459774
RSR,Dataset291,0.517304182
RSR,Dataset292,0.470238119
RSR,Dataset293,0.373042881
RSR,Dataset294,0.245423734
RSR,Dataset295,0.302702695
RSR,Dataset296,0.262059033
RSR,Dataset297,0.28766188
RSR,Dataset298,0.462337673
RSR,Dataset299,0.39441976
RSR,Dataset300,0.324845165
RSR,Dataset301,0.186881185
RSR,Dataset302,0.180219784
RSR,Dataset303,0.241803259
RSR,Dataset304,0.066197187
RSR,Dataset305,0.301322639
RSR,Dataset306,0.291560113
RSR,Dataset307,0.285221428
RSR,Dataset308,0.28553918
RSR,Dataset309,0.317334861
RSR,Dataset310,0.197816297
RSR,Dataset311,0.286701202
RSR,Dataset312,0.256917
RSR,Dataset313,0.275751054
RSR,Dataset314,0.131612912
RSR,Dataset315,0.386072665
RSR,Dataset316,0.331422001
RSR,Dataset317,0.289871961
RSR,Dataset318,0.304347843
RSR,Dataset319,0.314520568
RSR,Dataset320,0.238717347
RSR,Dataset321,0.329461426
RSR,Dataset322,0.213797376
RSR,Dataset323,0.416581392
RSR,Dataset324,0.323243886
RSR,Dataset325,0.313953459
RSR,Dataset326,0.306037068
RSR,Dataset327,0.294871807
RSR,Dataset328,0.251249999
RSR,Dataset329,0.281154096
RSR,Dataset330,0.253869981
RSR,Dataset331,0.278099626
RSR,Dataset332,0.259409368
RSR,Dataset333,0.424523443
RSR,Dataset334,0.327956975
RSR,Dataset335,0.299880564
RSR,Dataset336,0.298598439
RSR,Dataset337,0.290142596
RSR,Dataset338,0.268321484
RSR,Dataset339,0.340333879
RSR,Dataset340,0.284477413
RSR,Dataset341,0.279216677
RSR,Dataset342,0.419148922
RSR,Dataset343,0.433184296
RSR,Dataset344,0.327991456
RSR,Dataset345,0.324047744
RSR,Dataset346,0.280615389
RSR,Dataset347,0.338544488
RSR,Dataset348,0.314970076
RSR,Dataset349,0.299261093
RSR,Dataset350,0.343131393
RSR,Dataset351,0.397694528
RSR,Dataset352,0.320099264
RSR,Dataset353,0.257676929
RSR,Dataset354,0.932896852
RSR,Dataset355,0.72208643
RSR,Dataset356,0.964780748
RSR,Dataset357,0.940036952
RSR,Dataset358,0.949370027
RSR,Dataset359,0.95290345
RSR,Dataset360,0.851976871
RSR,Dataset361,0.942613542
RSR,Dataset362,0.933520555
RSR,Dataset363,0.949457705
RSR,Dataset364,0.949838877
RSR,Dataset365,0.877732456
RSR,Dataset366,0.947320223
RSR,Dataset367,0.930591345
RSR,Dataset368,0.943580151
RSR,Dataset369,0.828781843
RSR,Dataset370,0.923930585
RSR,Dataset371,0.914299011
RSR,Dataset372,0.900832355
RSR,Dataset373,0.895828485
RSR,Dataset374,0.947296023
RSR,Dataset375,0.918286145
RSR,Dataset376,0.87527138
RSR,Dataset377,0.888142109
RSR,Dataset378,0.35025382
RSR,Dataset379,0.313570499
RSR,Dataset380,0.306018859
RSR,Dataset381,0.209715649
RSR,Dataset382,0.489014089
RSR,Dataset383,0.381773412
RSR,Dataset384,0.33461538
RSR,Dataset385,0.324503332
RSR,Dataset386,0.344466269
RSR,Dataset387,0.298463762
RSR,Dataset388,0.389294386
RSR,Dataset389,0.325072885
RSR,Dataset390,0.330423951
RSR,Dataset391,0.337188065
RSR,Dataset392,0.513946593
RSR,Dataset393,0.390185535
RSR,Dataset394,0.299052745
RSR,Dataset395,0.30115363
RSR,Dataset396,0.301515132
RSR,Dataset397,0.281016409
RSR,Dataset398,0.362700939
RSR,Dataset399,0.329938918
RSR,Dataset400,0.309973031
RSR,Dataset401,0.447543979
RSR,Dataset402,0.489320368
RSR,Dataset403,0.362155378
RSR,Dataset404,0.280270398
RSR,Dataset405,0.259932667
RSR,Dataset406,0.269911528
RSR,Dataset407,0.269597054
RSR,Dataset408,0.267576784
RSR,Dataset409,0.609886885
RSR,Dataset410,0.579413772
RSR,Dataset411,0.442413151
RSR,Dataset412,0.220408186
RSR,Dataset413,0.224958941
RSR,Dataset414,0.227970898
RSR,Dataset415,0.199470416
RSR,Dataset416,0.193732202
RSR,Dataset417,0.203389838
RSR,Dataset418,0.189144731
RSR,Dataset419,0.433333337
RSR,Dataset420,0.358604074
RSR,Dataset421,0.286542892
RSR,Dataset422,0.333087653
RSR,Dataset423,0.249820516
RSR,Dataset424,0.189892814
RSR,Dataset425,0.382242262
RSR,Dataset426,0.479893625
RSR,Dataset427,0.382615149
RSR,Dataset428,0.185847804
RSR,Dataset429,0.611046553
RSR,Dataset430,0.52930057
RSR,Dataset431,0.769230783
RSR,Dataset432,0.780667186
RSR,Dataset433,0.776064813
RSR,Dataset434,0.422198027
RSR,Dataset435,0.485089451
RSR,Dataset436,0.586906195
RSR,Dataset437,0.425735265
RSR,Dataset438,0.453808725
RSR,Dataset439,0.73823607
RSR,Dataset440,0.599011302
RSR,Dataset441,0.761879206
RSR,Dataset442,0.42790702
RSR,Dataset443,0.586987674
RSR,Dataset444,0.596026421
RSR,Dataset445,0.444288701
RSR,Dataset446,0.669770002
RSR,Dataset447,0.759415388
RSR,Dataset448,0.619115591
RSR,Dataset449,0.758382142
RSR,Dataset450,0.433226824
RSR,Dataset451,0.375645757
RSR,Dataset452,0.427783877
RSR,Dataset453,0.39780733
RSR,Dataset454,0.67631793
RSR,Dataset455,0.763524771
RSR,Dataset456,0.603853106
RSR,Dataset457,0.775499046
RSR,Dataset458,0.396698385
RSR,Dataset459,0.502192974
RSR,Dataset460,0.468168467
RSR,Dataset461,0.407194227
RSR,Dataset462,0.748037517
RSR,Dataset463,0.734795988
RSR,Dataset464,0.665476143
RSR,Dataset465,0.323900431
RSR,Dataset466,0.232309729
RSR,Dataset467,0.257892728
RSR,Dataset468,0.325563014
RSR,Dataset469,0.230918244
RSR,Dataset470,0.47050038
RSR,Dataset471,0.312373251
RSR,Dataset472,0.259375006
RSR,Dataset473,0.215602845
RSR,Dataset474,0.198915005
RSR,Dataset475,0.146239564
RSR,Dataset476,0.368963629
RSR,Dataset477,0.353337049
RSR,Dataset478,0.402072549
RSR,Dataset479,0.4184466
RSR,Dataset480,0.410666704
RSR,Dataset481,0.239080474
RSR,Dataset482,0.269689739
RSR,Dataset483,0.263213515
RSR,Dataset484,0.202319577
RSR,Dataset485,0.317685604
RSR,Dataset486,0.441598386
RSR,Dataset487,0.394424349
RSR,Dataset488,0.491277695
RSR,Dataset489,0.49235183
RSR,Dataset490,0.464820683
RSR,Dataset491,0.284876913
RSR,Dataset492,0.339276582
RSR,Dataset493,0.317491442
RSR,Dataset494,0.254588515
RSR,Dataset495,0.462732941
RSR,Dataset496,0.447464705
RSR,Dataset497,0.396728009
RSR,Dataset498,0.512419522
RSR,Dataset499,0.336781621
RSR,Dataset500,0.262872636
RSR,Dataset501,0.287292808
RSR,Dataset502,0.22973834
RSR,Dataset503,0.509479821
RSR,Dataset504,0.459459454
RSR,Dataset505,0.306796134
RSR,Dataset506,0.561326981
RSR,Dataset507,0.567567527
RSR,Dataset508,0.543944001
RSR,Dataset509,0.472659886
RSR,Dataset510,0.527164698
RSR,Dataset511,0.480928659
RSR,Dataset512,0.450899005
RSR,Dataset513,0.670948565
RSR,Dataset514,0.573221803
RSR,Dataset515,0.458218545
RSR,Dataset516,0.394025564
RSR,Dataset517,0.303114176
RSR,Dataset518,0.562408924
RSR,Dataset519,0.628616095
RSR,Dataset520,0.607071877
RSR,Dataset521,0.187768236
RSR,Dataset522,0.60696131
RSR,Dataset523,0.630460382
RSR,Dataset524,0.605939031
RSR,Dataset525,0.606750727
RSR,Dataset526,0.633888662
RSR,Dataset527,0.623731434
RSR,Dataset528,0.63422817
RSR,Dataset529,0.632781744
RSR,Dataset530,0.626818717
RSR,Dataset531,0.332508653
RSR,Dataset532,0.624155402
RSR,Dataset533,0.624799967
RSR,Dataset534,0.63969332
RSR,Dataset535,0.636051476
RSR,Dataset536,0.62852329
RSR,Dataset537,0.628481746
RSR,Dataset538,0.482003123
RSR,Dataset539,0.602910578
RSR,Dataset540,0.637986958
RSR,Dataset541,0.646761954
RSR,Dataset542,0.570323825
RSR,Dataset543,0.605504572
RSR,Dataset544,0.617892683
RSR,Dataset545,0.549351931
RSR,Dataset546,0.601272941
RSR,Dataset547,0.618365645
RSR,Dataset548,0.614829659
RSR,Dataset549,0.622464836
RSR,Dataset550,0.61988771
RSR,Dataset551,0.633034945
RSR,Dataset552,0.524726748
RSR,Dataset553,0.614671826
RSR,Dataset554,0.5807693
RSR,Dataset555,0.586883664
RSR,Dataset556,0.589995325
RSR,Dataset557,0.486021519
RSR,Dataset558,0.578431368
RSR,Dataset559,0.584659874
RSR,Dataset560,0.776331365
RSR,Dataset561,0.787532747
RSR,Dataset562,0.775017738
RSR,Dataset563,0.538703203
RSR,Dataset564,0.75211668
RSR,Dataset565,0.802111983
RSR,Dataset566,0.773185968
RSR,Dataset567,0.776220322
RSR,Dataset568,0.803383589
RSR,Dataset569,0.783893228
RSR,Dataset570,0.800776541
RSR,Dataset571,0.785764813
RSR,Dataset572,0.734614432
RSR,Dataset573,0.806175768
RSR,Dataset574,0.790837526
RSR,Dataset575,0.779620886
RSR,Dataset576,0.800277054
RSR,Dataset577,0.805848539
RSR,Dataset578,0.779906511
RSR,Dataset579,0.737532139
RSR,Dataset580,0.81623137
RSR,Dataset581,0.820822656
RSR,Dataset582,0.777105689
RSR,Dataset583,0.777124047
RSR,Dataset584,0.801438868
RSR,Dataset585,0.664025307
RSR,Dataset586,0.803866088
RSR,Dataset587,0.814312458
RSR,Dataset588,0.726914525
RSR,Dataset589,0.748847425
RSR,Dataset590,0.75516659
RSR,Dataset591,0.788678348
RSR,Dataset592,0.766484261
RSR,Dataset593,0.808531046
RSR,Dataset594,0.818410814
RSR,Dataset595,0.814216495
RSR,Dataset596,0.759144902
RSR,Dataset597,0.778510392
RSR,Dataset598,0.67177844
RSR,Dataset599,0.755395651
RSR,Dataset600,0.710852504
RSR,Dataset601,0.835124612
RSR,Dataset602,0.750059247
RSR,Dataset603,0.771597624
RSR,Dataset604,0.786663413
RSR,Dataset605,0.789448142
RSR,Dataset606,0.123104505
RSR,Dataset607,0.107877471
RSR,Dataset608,0.120618552
RSR,Dataset609,0.034532182
RSR,Dataset610,0.2308788
RSR,Dataset611,0.143030301
RSR,Dataset612,0.518643081
RSR,Dataset613,0.343610793
RSR,Dataset614,0.399091452
RSR,Dataset615,0.410975248
RSR,Dataset616,0.307314008
RSR,Dataset617,0.312691242
RSR,Dataset618,0.570843101
RSR,Dataset619,0.367684126
RSR,Dataset620,0.53717941
RSR,Dataset621,0.408775449
RSR,Dataset622,0.479178041
RSR,Dataset623,0.500852287
RSR,Dataset624,0.384779245
RSR,Dataset625,0.512525141
RSR,Dataset626,0.625654757
RSR,Dataset627,0.448783338
RSR,Dataset628,0.488462776
RSR,Dataset629,0.384095281
RSR,Dataset630,0.495535612
RSR,Dataset631,0.487426996
RSR,Dataset632,0.366585135
RSR,Dataset633,0.585506916
RSR,Dataset634,0.670513809
RSR,Dataset635,0.461162806
RSR,Dataset636,0.615994275
RSR,Dataset637,0.50670737
RSR,Dataset638,0.133053496
RSR,Dataset639,0.161199614
RSR,Dataset640,0.110540017
RSR,Dataset641,0.525363386
RSR,Dataset642,0.31411773
RSR,Dataset643,0.20494394
RSR,Dataset644,0.298364371
RSR,Dataset645,0.22566928
RSR,Dataset646,0.373628676
RSR,Dataset647,0.255392015
RSR,Dataset648,0.198867992
RSR,Dataset649,0.790960491
RSR,Dataset650,0.802259862
RSR,Dataset651,0.196078435
RSR,Dataset652,0.122641519
RSR,Dataset653,0.779069841
RSR,Dataset654,0.598984778
RSR,Dataset655,0.448275864
RSR,Dataset656,0.242774561
RSR,Dataset657,0.280000001
RSR,Dataset658,0.239071041
RSR,Dataset659,0.352610916
RSR,Dataset660,0.29247573
RSR,Dataset661,0.956242859
RSR,Dataset662,0.954826891
RSR,Dataset663,0.180868611
RSR,Dataset664,0.249521211
RSR,Dataset665,0.925112247
RSR,Dataset666,0.856040478
RSR,Dataset667,0.720675886
RSR,Dataset668,0.705523074
RSR,Dataset669,0.125231177
RSR,Dataset670,0.064035326
RSR,Dataset671,0.385776579
RSR,Dataset672,0.341608733
RSR,Dataset673,0.17582418
RSR,Dataset674,0.160261646
RSR,Dataset675,0.592135191
RSR,Dataset676,0.594944894
RSR,Dataset677,0.049695492
RSR,Dataset678,0.02448147
RSR,Dataset679,0.597723544
RSR,Dataset680,0.308594912
RSR,Dataset681,0.591898203
RSR,Dataset682,0.599103749
RSR,Dataset683,0.071524963
RSR,Dataset684,0.227207974
RSR,Dataset685,0.60695833
RSR,Dataset686,0.451180786
RSR,Dataset687,0.539987206
RSR,Dataset688,0.561518312
RSR,Dataset689,0.080870911
RSR,Dataset690,0.147129193
RSR,Dataset691,0.563398659
RSR,Dataset692,0.346446693
RSR,Dataset693,0.419657648
RSR,Dataset694,0.422394663
RSR,Dataset695,0.016842104
RSR,Dataset696,0.010630758
RSR,Dataset697,0.424376696
RSR,Dataset698,0.144916236
RSR,Dataset699,0.546551704
RSR,Dataset700,0.56836468
RSR,Dataset701,0.069861904
RSR,Dataset702,0.1788764
RSR,Dataset703,0.577043295
RSR,Dataset704,0.410795957
RSR,Dataset705,0.474507838
RSR,Dataset706,0.570436597
RSR,Dataset707,0.025341131
RSR,Dataset708,0.259239405
RSR,Dataset709,0.542476952
RSR,Dataset710,0.479501784
RSR,Dataset711,0.822573125
RSR,Dataset712,0.836267114
RSR,Dataset713,0.061485909
RSR,Dataset714,0.062050361
RSR,Dataset715,0.762078881
RSR,Dataset716,0.296034008
RSR,Dataset717,0.433087945
RSR,Dataset718,0.176496476
RSR,Dataset719,0.601092875
RSR,Dataset720,0.584269643
RSR,Dataset721,0.194444448
RSR,Dataset722,0.139264986
RSR,Dataset723,0.188079476
RSR,Dataset724,0.158989608
RSR,Dataset725,0.872772276
RSR,Dataset726,0.865892828
RSR,Dataset727,0.136176065
RSR,Dataset728,0.181060612
RSR,Dataset729,0.645821214
RSR,Dataset730,0.46256125
RSR,Dataset731,0.366481572
RSR,Dataset732,0.117013089
RSR,Dataset733,0.417761654
RSR,Dataset734,0.563195169
RSR,Dataset735,0.011508177
RSR,Dataset736,0.217131481
RSR,Dataset737,0.199256524
RSR,Dataset738,0.496648371
RSR,Dataset739,0.422136426
RCA,Dataset1,0.808080852
RCA,Dataset2,0.763005793
RCA,Dataset3,0.797927439
RCA,Dataset4,0.797979772
RCA,Dataset5,0.791666687
RCA,Dataset6,0.763005793
RCA,Dataset7,0.754285753
RCA,Dataset8,0.752941132
RCA,Dataset9,0.748768449
RCA,Dataset10,0.791878223
RCA,Dataset11,0.784530401
RCA,Dataset12,0.763005793
RCA,Dataset13,0.760233879
RCA,Dataset14,0.579999983
RCA,Dataset15,0.787564754
RCA,Dataset16,0.714285672
RCA,Dataset17,0.775510132
RCA,Dataset18,0.791666687
RCA,Dataset19,0.78125
RCA,Dataset20,0.532663286
RCA,Dataset21,0.569865704
RCA,Dataset22,0.405763686
RCA,Dataset23,0.518683732
RCA,Dataset24,0.566223562
RCA,Dataset25,0.467098176
RCA,Dataset26,0.64350456
RCA,Dataset27,0.258984596
RCA,Dataset28,0.574065089
RCA,Dataset29,0.701398909
RCA,Dataset30,0.67998004
RCA,Dataset31,0.406232595
RCA,Dataset32,0.325604796
RCA,Dataset33,0.600976467
RCA,Dataset34,0.417247385
RCA,Dataset35,0.600877166
RCA,Dataset36,0.465661615
RCA,Dataset37,0.594547808
RCA,Dataset38,0.350980401
RCA,Dataset39,0.420043558
RCA,Dataset40,0.527159393
RCA,Dataset41,0.303405553
RCA,Dataset42,0.615186632
RCA,Dataset43,0.609991252
RCA,Dataset44,0.575306475
RCA,Dataset45,0.385198414
RCA,Dataset46,0.483660132
RCA,Dataset47,0.590833485
RCA,Dataset48,0.933333337
RCA,Dataset49,0.471615732
RCA,Dataset50,0.597943544
RCA,Dataset51,0.92365694
RCA,Dataset52,0.933333337
RCA,Dataset53,0.863657236
RCA,Dataset54,0.921619713
RCA,Dataset55,0.463682652
RCA,Dataset56,0.942602336
RCA,Dataset57,0.94310075
RCA,Dataset58,0.933613837
RCA,Dataset59,0.599070251
RCA,Dataset60,0.669225216
RCA,Dataset61,0.686587334
RCA,Dataset62,0.341871411
RCA,Dataset63,0.564873815
RCA,Dataset64,0.683841825
RCA,Dataset65,0.576818109
RCA,Dataset66,0.34248367
RCA,Dataset67,0.806327701
RCA,Dataset68,0.321291715
RCA,Dataset69,0.513669491
RCA,Dataset70,0.788492441
RCA,Dataset71,0.798633277
RCA,Dataset72,0.567580104
RCA,Dataset73,0.537848651
RCA,Dataset74,0.641044199
RCA,Dataset75,0.646595001
RCA,Dataset76,0.642082453
RCA,Dataset77,0.646595001
RCA,Dataset78,0.657534242
RCA,Dataset79,0.641044199
RCA,Dataset80,0.546075165
RCA,Dataset81,0.628450096
RCA,Dataset82,0.642599344
RCA,Dataset83,0.645299137
RCA,Dataset84,0.641044199
RCA,Dataset85,0.381303817
RCA,Dataset86,0.378481001
RCA,Dataset87,0.302297443
RCA,Dataset88,0.384806961
RCA,Dataset89,0.276794016
RCA,Dataset90,0.378720701
RCA,Dataset91,0.384806961
RCA,Dataset92,0.292358816
RCA,Dataset93,0.302297443
RCA,Dataset94,0.379061371
RCA,Dataset95,0.386404276
RCA,Dataset96,0.39632827
RCA,Dataset97,0.387315959
RCA,Dataset98,0.276646703
RCA,Dataset99,0.248569101
RCA,Dataset100,0.426217228
RCA,Dataset101,0.406998873
RCA,Dataset102,0.406998873
RCA,Dataset103,0.420738518
RCA,Dataset104,0.426217228
RCA,Dataset105,0.414940804
RCA,Dataset106,0.422703475
RCA,Dataset107,0.428464413
RCA,Dataset108,0.421407193
RCA,Dataset109,0.426057667
RCA,Dataset110,0.414106935
RCA,Dataset111,0.441608638
RCA,Dataset112,0.436728388
RCA,Dataset113,0.43977052
RCA,Dataset114,0.441608638
RCA,Dataset115,0.430863231
RCA,Dataset116,0.436728388
RCA,Dataset117,0.426915854
RCA,Dataset118,0.439754426
RCA,Dataset119,0.424242407
RCA,Dataset120,0.443334609
RCA,Dataset121,0.441558391
RCA,Dataset122,0.436728388
RCA,Dataset123,0.428958565
RCA,Dataset124,0.456413895
RCA,Dataset125,0.45505619
RCA,Dataset126,0.45234713
RCA,Dataset127,0.456413895
RCA,Dataset128,0.450744152
RCA,Dataset129,0.45505619
RCA,Dataset130,0.426888436
RCA,Dataset131,0.452750355
RCA,Dataset132,0.425797492
RCA,Dataset133,0.462411344
RCA,Dataset134,0.454868525
RCA,Dataset135,0.454736829
RCA,Dataset136,0.443484545
RCA,Dataset137,0.307878792
RCA,Dataset138,0.313820153
RCA,Dataset139,0.307878792
RCA,Dataset140,0.312796205
RCA,Dataset141,0.313820153
RCA,Dataset142,0.305755407
RCA,Dataset143,0.311004788
RCA,Dataset144,0.307134211
RCA,Dataset145,0.315027148
RCA,Dataset146,0.31205672
RCA,Dataset147,0.314199388
RCA,Dataset148,0.308065504
RCA,Dataset149,0.467251182
RCA,Dataset150,0.467153281
RCA,Dataset151,0.463959396
RCA,Dataset152,0.467251182
RCA,Dataset153,0.45948717
RCA,Dataset154,0.467153281
RCA,Dataset155,0.438313365
RCA,Dataset156,0.464847803
RCA,Dataset157,0.443452388
RCA,Dataset158,0.4694933
RCA,Dataset159,0.466902465
RCA,Dataset160,0.467952073
RCA,Dataset161,0.455015481
RCA,Dataset162,0.449557543
RCA,Dataset163,0.452520519
RCA,Dataset164,0.442054927
RCA,Dataset165,0.454280734
RCA,Dataset166,0.447197646
RCA,Dataset167,0.450292408
RCA,Dataset168,0.448763281
RCA,Dataset169,0.448642254
RCA,Dataset170,0.451877952
RCA,Dataset171,0.455549061
RCA,Dataset172,0.452296823
RCA,Dataset173,0.451499134
RCA,Dataset174,0.451990634
RCA,Dataset175,0.92007792
RCA,Dataset176,0.764083624
RCA,Dataset177,0.752893806
RCA,Dataset178,0.763851285
RCA,Dataset179,0.893570781
RCA,Dataset180,0.92007792
RCA,Dataset181,0.828428149
RCA,Dataset182,0.897724688
RCA,Dataset183,0.702649236
RCA,Dataset184,0.913147032
RCA,Dataset185,0.927879453
RCA,Dataset186,0.915335834
RCA,Dataset187,0.760038257
RCA,Dataset188,0.268558413
RCA,Dataset189,0.31305477
RCA,Dataset190,0.251345515
RCA,Dataset191,0.268830806
RCA,Dataset192,0.491788536
RCA,Dataset193,0.541810393
RCA,Dataset194,0.509628296
RCA,Dataset195,0.445427537
RCA,Dataset196,0.376611143
RCA,Dataset197,0.320874244
RCA,Dataset198,0.444851786
RCA,Dataset199,0.392651498
RCA,Dataset200,0.376749486
RCA,Dataset201,0.41945821
RCA,Dataset202,0.149211496
RCA,Dataset203,0.405797124
RCA,Dataset204,0.468696803
RCA,Dataset205,0.500454247
RCA,Dataset206,0.385345668
RCA,Dataset207,0.42691201
RCA,Dataset208,0.819999993
RCA,Dataset209,0.529230773
RCA,Dataset210,0.695652187
RCA,Dataset211,0.75757575
RCA,Dataset212,0.523489952
RCA,Dataset213,0.62348175
RCA,Dataset214,0.317307711
RCA,Dataset215,0.252336472
RCA,Dataset216,0.839378238
RCA,Dataset217,0.515923619
RCA,Dataset218,0.702970326
RCA,Dataset219,0.727272749
RCA,Dataset220,0.518750012
RCA,Dataset221,0.628571451
RCA,Dataset222,0.271028042
RCA,Dataset223,0.415887862
RCA,Dataset224,0.829015553
RCA,Dataset225,0.48888889
RCA,Dataset226,0.659459472
RCA,Dataset227,0.720379114
RCA,Dataset228,0.501607716
RCA,Dataset229,0.603015065
RCA,Dataset230,0.303738326
RCA,Dataset231,0.391857475
RCA,Dataset232,0.810000062
RCA,Dataset233,0.589743555
RCA,Dataset234,0.822916687
RCA,Dataset235,0.834170878
RCA,Dataset236,0.730337083
RCA,Dataset237,0.842105329
RCA,Dataset238,0.548262537
RCA,Dataset239,0.579439282
RCA,Dataset240,0.815217435
RCA,Dataset241,0.591666639
RCA,Dataset242,0.78125
RCA,Dataset243,0.624434352
RCA,Dataset244,0.51877135
RCA,Dataset245,0.55797106
RCA,Dataset246,0.394014955
RCA,Dataset247,0.428985476
RCA,Dataset248,0.713450313
RCA,Dataset249,0.375
RCA,Dataset250,0.425531924
RCA,Dataset251,0.630705357
RCA,Dataset252,0.532423198
RCA,Dataset253,0.533333302
RCA,Dataset254,0.63188976
RCA,Dataset255,0.426614493
RCA,Dataset256,0.60019362
RCA,Dataset257,0.608165145
RCA,Dataset258,0.848107278
RCA,Dataset259,0.741509438
RCA,Dataset260,0.601412654
RCA,Dataset261,0.5053038
RCA,Dataset262,0.712275624
RCA,Dataset263,0.619001865
RCA,Dataset264,0.644019127
RCA,Dataset265,0.840400219
RCA,Dataset266,0.850796759
RCA,Dataset267,0.755159557
RCA,Dataset268,0.650824428
RCA,Dataset269,0.589617968
RCA,Dataset270,0.61793375
RCA,Dataset271,0.523833394
RCA,Dataset272,0.67944932
RCA,Dataset273,0.626647174
RCA,Dataset274,0.611383736
RCA,Dataset275,0.835680723
RCA,Dataset276,0.797189653
RCA,Dataset277,0.684210479
RCA,Dataset278,0.543920577
RCA,Dataset279,0.471844643
RCA,Dataset280,0.648324132
RCA,Dataset281,0.584848523
RCA,Dataset282,0.616879821
RCA,Dataset283,0.71137023
RCA,Dataset284,0.719649017
RCA,Dataset285,0.646695256
RCA,Dataset286,0.415964037
RCA,Dataset287,0.394366205
RCA,Dataset288,0.544094086
RCA,Dataset289,0.462452739
RCA,Dataset290,0.472783834
