classifier_name,accuracy
RSR,0.412137687
RSR,0.276268125
RSR,0.378623188
RSR,0.207427531
RSR,0.266304344
RSR,0.354166657
RSR,0.2164855
RSR,0.429347813
RSR,0.402173907
RSR,0.398550719
RSR,0.244565219
RSR,0.340579718
RSR,0.421312958
RSR,0.93929857
RSR,0.41366908
RSR,0.421312958
RSR,0.851618707
RSR,0.934802175
RSR,0.676258981
RSR,0.930755377
RSR,0.404676259
RSR,0.916816533
RSR,0.93390286
RSR,0.934802175
RSR,0.423111498
RSR,0.558003604
RSR,0.573741019
RSR,0.267086327
RSR,0.422212243
RSR,0.562050343
RSR,0.433003604
RSR,0.267086327
RSR,0.706384897
RSR,0.248201445
RSR,0.401079148
RSR,0.69289571
RSR,0.720323741
RSR,0.397482008
RSR,0.329136699
RSR,0.539273143
RSR,0.54747951
RSR,0.540445507
RSR,0.54747951
RSR,0.55334115
RSR,0.539273143
RSR,0.543962479
RSR,0.487690508
RSR,0.539273143
RSR,0.540445507
RSR,0.539273143
RSR,0.235638916
RSR,0.215709254
RSR,0.181711599
RSR,0.229777262
RSR,0.107854627
RSR,0.195779607
RSR,0.200468928
RSR,0.144196957
RSR,0.179366946
RSR,0.253223926
RSR,0.301289558
RSR,0.22626026
RSR,0.253223926
RSR,0.125439629
RSR,0.141852289
RSR,0.474085361
RSR,0.453760177
RSR,0.453760177
RSR,0.466971546
RSR,0.474085361
RSR,0.460365862
RSR,0.474085361
RSR,0.478658527
RSR,0.467987806
RSR,0.474085361
RSR,0.463414639
RSR,0.459857732
RSR,0.459349602
RSR,0.457317084
RSR,0.46239838
RSR,0.443089426
RSR,0.459349602
RSR,0.447154462
RSR,0.455792695
RSR,0.45020324
RSR,0.465447158
RSR,0.464430898
RSR,0.461382121
RSR,0.446646333
RSR,0.421641797
RSR,0.431902975
RSR,0.422574639
RSR,0.421641797
RSR,0.401119411
RSR,0.430970162
RSR,0.409514934
RSR,0.425373137
RSR,0.404850751
RSR,0.434701502
RSR,0.431902975
RSR,0.431902975
RSR,0.416044772
RSR,0.360074639
RSR,0.365671635
RSR,0.360074639
RSR,0.362873137
RSR,0.366604477
RSR,0.369402975
RSR,0.366604477
RSR,0.365671635
RSR,0.375
RSR,0.375932842
RSR,0.365671635
RSR,0.361940295
RSR,0.597260296
RSR,0.613698602
RSR,0.597260296
RSR,0.598173499
RSR,0.582648396
RSR,0.613698602
RSR,0.586301386
RSR,0.611872137
RSR,0.585388124
RSR,0.614611864
RSR,0.611872137
RSR,0.619178057
RSR,0.590867579
RSR,0.526940644
RSR,0.536073089
RSR,0.511415541
RSR,0.535159826
RSR,0.524200916
RSR,0.529680371
RSR,0.528767109
RSR,0.524200916
RSR,0.533333361
RSR,0.537899554
RSR,0.529680371
RSR,0.526940644
RSR,0.531506836
RSR,0.798093617
RSR,0.603119612
RSR,0.590987861
RSR,0.601386487
RSR,0.744800687
RSR,0.798093617
RSR,0.590554595
RSR,0.78336221
RSR,0.579289436
RSR,0.748266876
RSR,0.798526883
RSR,0.796360493
RSR,0.593587518
RSR,0.125216633
RSR,0.179376081
RSR,0.123483539
RSR,0.129549399
RSR,0.271663785
RSR,0.334055454
RSR,0.327123046
RSR,0.391768366
RSR,0.316800058
RSR,0.265931845
RSR,0.391899586
RSR,0.358789325
RSR,0.303066075
RSR,0.359970272
RSR,0.102611206
RSR,0.370248884
RSR,0.406595796
RSR,0.450028419
RSR,0.311857581
RSR,0.363250673
RSR,0.775280893
RSR,0.921348333
RSR,0.662921369
RSR,0.853932559
RSR,0.921348333
RSR,0.921348333
RSR,0.640449464
RSR,0.314606756
RSR,0.76404494
RSR,0.932584286
RSR,0.853932559
RSR,0.797752798
RSR,0.887640476
RSR,0.786516845
RSR,0.370786518
RSR,0.820224702
RSR,0.707865179
RSR,0.887640476
RSR,0.719101131
RSR,0.80898875
RSR,0.865168512
RSR,0.719101131
RSR,0.505617976
RSR,0.786516845
RSR,0.95505619
RSR,0.820224702
RSR,0.943820238
RSR,0.988764048
RSR,0.76404494
RSR,0.95505619
RSR,0.853932559
RSR,0.741573036
RSR,0.719101131
RSR,0.842696607
RSR,0.80898875
RSR,0.831460655
RSR,0.887640476
RSR,0.80898875
RSR,0.831460655
RSR,0.853932559
RSR,0.719101131
RSR,0.449438214
RSR,0.719101131
RSR,0.887640476
RSR,0.898876429
RSR,0.853932559
RSR,0.278810412
RSR,0.13011153
RSR,0.232342005
RSR,0.169144988
RSR,0.607806683
RSR,0.372676581
RSR,0.325278819
RSR,0.203531593
RSR,0.380111516
RSR,0.242565051
RSR,0.284386605
RSR,0.480483264
RSR,0.597583652
RSR,0.400557607
RSR,0.328066915
RSR,0.317843854
RSR,0.32713756
RSR,0.22490707
RSR,0.388475835
RSR,0.267657995
RSR,0.277881026
RSR,0.521375477
RSR,0.529739797
RSR,0.394052058
RSR,0.278810412
RSR,0.216542751
RSR,0.332713753
RSR,0.247211903
RSR,0.288104087
RSR,0.506505549
RSR,0.476765811
RSR,0.367100358
RSR,0.239776954
RSR,0.202602237
RSR,0.264869899
RSR,0.202602237
RSR,0.213754654
RSR,0.39591077
RSR,0.367100358
RSR,0.254646838
RSR,0.168215618
RSR,0.208178446
RSR,0.169144988
RSR,0.196096659
RSR,0.330855012
RSR,0.289033443
RSR,0.219330862
RSR,0.13677536
RSR,0.111413047
RSR,0.160326093
RSR,0.042572465
RSR,0.237318844
RSR,0.206521735
RSR,0.224637687
RSR,0.211050719
RSR,0.254528999
RSR,0.13949275
RSR,0.225543484
RSR,0.176630437
RSR,0.232789859
RSR,0.092391305
RSR,0.3414855
RSR,0.261775374
RSR,0.225543484
RSR,0.228260875
RSR,0.259963781
RSR,0.182065219
RSR,0.282608688
RSR,0.155797094
RSR,0.368659407
RSR,0.256340593
RSR,0.244565219
RSR,0.231884062
RSR,0.229166672
RSR,0.182065219
RSR,0.207427531
RSR,0.185688406
RSR,0.217391297
RSR,0.202898547
RSR,0.373188406
RSR,0.276268125
RSR,0.227355078
RSR,0.221920297
RSR,0.211956516
RSR,0.205615938
RSR,0.286231875
RSR,0.208333328
RSR,0.200181156
RSR,0.356884062
RSR,0.394927531
RSR,0.278079718
RSR,0.258152187
RSR,0.206521735
RSR,0.284420282
RSR,0.23822464
RSR,0.220108703
RSR,0.259057969
RSR,0.3125
RSR,0.233695656
RSR,0.174818844
RSR,0.89703238
RSR,0.597571969
RSR,0.954586327
RSR,0.916366935
RSR,0.931654692
RSR,0.937050343
RSR,0.794514418
RSR,0.919514418
RSR,0.896582723
RSR,0.924910069
RSR,0.928057551
RSR,0.821492791
RSR,0.929856122
RSR,0.89523381
RSR,0.91366905
RSR,0.784622312
RSR,0.898381293
RSR,0.882643878
RSR,0.851618707
RSR,0.864208639
RSR,0.929406464
RSR,0.881744623
RSR,0.815647483
RSR,0.831834555
RSR,0.323563904
RSR,0.279015243
RSR,0.247362256
RSR,0.207502931
RSR,0.50879252
RSR,0.363423198
RSR,0.305978894
RSR,0.287221581
RSR,0.308323562
RSR,0.239155918
RSR,0.375146538
RSR,0.261430234
RSR,0.31066823
RSR,0.324736238
RSR,0.507620156
RSR,0.382180542
RSR,0.259085566
RSR,0.290738583
RSR,0.233294249
RSR,0.22039859
RSR,0.330597878
RSR,0.284876913
RSR,0.269636571
RSR,0.432590842
RSR,0.443141848
RSR,0.338804215
RSR,0.267291903
RSR,0.22626026
RSR,0.214536935
RSR,0.215709254
RSR,0.229777262
RSR,0.600234449
RSR,0.498241514
RSR,0.425556868
RSR,0.15826495
RSR,0.160609618
RSR,0.165298939
RSR,0.132473618
RSR,0.159437284
RSR,0.147713944
RSR,0.134818286
RSR,0.411488861
RSR,0.349355221
RSR,0.289566249
RSR,0.264947236
RSR,0.203985929
RSR,0.145369291
RSR,0.258130074
RSR,0.366869926
RSR,0.261686981
RSR,0.176829264
RSR,0.534044743
RSR,0.426829278
RSR,0.726626039
RSR,0.755081296
RSR,0.754573166
RSR,0.295731694
RSR,0.371951222
RSR,0.514735758
RSR,0.294207305
RSR,0.355691046
RSR,0.665650427
RSR,0.523373961
RSR,0.721036613
RSR,0.303861797
RSR,0.520325184
RSR,0.503048778
RSR,0.322154462
RSR,0.621443093
RSR,0.686483741
RSR,0.551321149
RSR,0.724085391
RSR,0.344512194
RSR,0.258638203
RSR,0.295731694
RSR,0.258130074
RSR,0.629065037
RSR,0.695630074
RSR,0.509654462
RSR,0.720528483
RSR,0.402947158
RSR,0.465447158
RSR,0.485772371
RSR,0.28760162
RSR,0.75050813
RSR,0.672256112
RSR,0.568089426
RSR,0.241361782
RSR,0.132621944
RSR,0.172256097
RSR,0.209349588
RSR,0.151422769
RSR,0.320121944
RSR,0.195630088
RSR,0.16869919
RSR,0.141791046
RSR,0.153917909
RSR,0.097947761
RSR,0.317164183
RSR,0.293843269
RSR,0.361940295
RSR,0.402052253
RSR,0.430970162
RSR,0.194029853
RSR,0.210820898
RSR,0.232276127
RSR,0.146455228
RSR,0.271455228
RSR,0.402052253
RSR,0.356343269
RSR,0.486007452
RSR,0.480410457
RSR,0.477611929
RSR,0.226679102
RSR,0.310634315
RSR,0.302238792
RSR,0.200559705
RSR,0.416977614
RSR,0.399253726
RSR,0.361940295
RSR,0.519589543
RSR,0.273320884
RSR,0.271455228
RSR,0.218283579
RSR,0.167910442
RSR,0.488805979
RSR,0.412313432
RSR,0.294776112
RSR,0.599813461
RSR,0.607276142
RSR,0.580223858
RSR,0.475746274
RSR,0.579291046
RSR,0.541044772
RSR,0.456156731
RSR,0.633395493
RSR,0.638992548
RSR,0.465485066
RSR,0.258395523
RSR,0.204291046
RSR,0.528767109
RSR,0.734246552
RSR,0.697716892
RSR,0.159817353
RSR,0.708675802
RSR,0.731506824
RSR,0.689497709
RSR,0.681278527
RSR,0.712328792
RSR,0.729680359
RSR,0.690410972
RSR,0.733333349
RSR,0.727853894
RSR,0.306849301
RSR,0.674885869
RSR,0.713241994
RSR,0.685844719
RSR,0.676712334
RSR,0.682191789
RSR,0.731506824
RSR,0.421917796
RSR,0.662100434
RSR,0.717808247
RSR,0.702283084
RSR,0.538812757
RSR,0.693150699
RSR,0.709589064
RSR,0.503196359
RSR,0.733333349
RSR,0.670319617
RSR,0.700456619
RSR,0.728767097
RSR,0.705936074
RSR,0.710502267
RSR,0.460273981
RSR,0.726940632
RSR,0.551598191
RSR,0.559817374
RSR,0.576255679
RSR,0.412785381
RSR,0.538812757
RSR,0.553424656
RSR,0.710571945
RSR,0.717071056
RSR,0.709705353
RSR,0.408578843
RSR,0.692807615
RSR,0.756932437
RSR,0.697140396
RSR,0.695840538
RSR,0.761265159
RSR,0.712738276
RSR,0.714904666
RSR,0.72227037
RSR,0.654246092
RSR,0.735268652
RSR,0.740467966
RSR,0.712738276
RSR,0.750866532
RSR,0.728336215
RSR,0.723136902
RSR,0.682408988
RSR,0.758232236
RSR,0.765164673
RSR,0.723570168
RSR,0.715337932
RSR,0.724003494
RSR,0.544627368
RSR,0.738734841
RSR,0.754332781
RSR,0.639514744
RSR,0.668544173
RSR,0.672876954
RSR,0.712305009
RSR,0.697573662
RSR,0.730935872
RSR,0.774263442
RSR,0.764298081
RSR,0.692374349
RSR,0.690641224
RSR,0.588388205
RSR,0.682408988
RSR,0.608752191
RSR,0.79116118
RSR,0.685875237
RSR,0.706239164
RSR,0.705372632
RSR,0.70667243
RSR,0.072081529
RSR,0.058609981
RSR,0.071644142
RSR,0.022656694
RSR,0.155928791
RSR,0.085159428
RSR,0.384507716
RSR,0.21935004
RSR,0.284345895
RSR,0.286620289
RSR,0.202248171
RSR,0.205616057
RSR,0.43861261
RSR,0.242356643
RSR,0.400341153
RSR,0.279534608
RSR,0.364125431
RSR,0.353409439
RSR,0.260726929
RSR,0.356164992
RSR,0.512006283
RSR,0.3347767
RSR,0.358789325
RSR,0.260901898
RSR,0.382320791
RSR,0.346761137
RSR,0.259021133
RSR,0.442811519
RSR,0.551414967
RSR,0.326291382
RSR,0.489524573
RSR,0.370073915
RSR,0.087346368
RSR,0.105323009
RSR,0.072431438
RSR,0.374622762
RSR,0.203297898
RSR,0.134715483
RSR,0.185102567
RSR,0.141582474
RSR,0.233871326
RSR,0.159777805
RSR,0.119100727
RSR,0.786516845
RSR,0.797752798
RSR,0.224719107
RSR,0.146067411
RSR,0.752808988
RSR,0.662921369
RSR,0.438202262
RSR,0.23595506
RSR,0.201672867
RSR,0.162639409
RSR,0.284420282
RSR,0.218297094
RSR,0.938399255
RSR,0.936151087
RSR,0.14793165
